id,surname,forename,initials,age_text,honours,date_of_death,date_of_death2,rank,regiment,secondary_regiment,unitshipsquadron,country,servicenumberexport,cemeterymemorial,gravereference,additionalinformation,
2166932,ANDERSON,CLARENCE THOMAS,C T,22,,10/10/1943,,Lance Corporal,Australian Infantry,,A.I.F. 2/17 Bn.,Papua New Guinea,'NX16022',LAE WAR CEMETERY,EE. B. 2.,"Son of John Thomas Anderson and Isabella May Anderson, of Canley Vale, New South Wales."
2166933,ANDERSON,COLIN JAMES,C J,32,,02/10/1943,,Private,Australian Infantry,,A.I.F. 2/13 Bn.,Papua New Guinea,'NX85899',LAE WAR CEMETERY,S. D. 13.,"Son of Francis Seymour Anderson and Elizabeth Anderson, of Ballina, New South Wales."
2166934,ANDERSON,GEORGE ALEXANDER,G A,28,,14/09/1943,,Sergeant,Australian Infantry,,A.I.F. 2/32 Bn.,Papua New Guinea,'NX12822',LAE WAR CEMETERY,A. D. 12.,"Son of William John and Mildred May Anderson; husband of Elsie May Anderson, of Mascot, New South Wales."
2166935,ANDERSON,GEORGE THOMAS,G T,23,,27/11/1943,,Corporal,Australian Infantry,,A.I.F. 2/32 Bn.,Papua New Guinea,'VX41310',LAE WAR CEMETERY,EE. D. 11.,"Son of George and Mary Anderson, of Murrumbeena, Victoria."
2166936,ANDERSON,HENRY KEITH,H K,30,,22/08/1943,,Lieutenant,Australian Infantry,,A.I.F. 58/59 Bn.,Papua New Guinea,'VX40132',LAE WAR CEMETERY,P. C. 13.,"Son of William Hollard Anderson and Sophie Louisa Anderson, of Warrnambool Victoria."
2166937,ANDERSON,HUGHIE JAMES,H J,39,,26/09/1943,,Private,Australian Infantry,,A.I.F. 2/15 Bn.,Papua New Guinea,'QX8669',LAE WAR CEMETERY,AA. D. 16.,"Son of Charles and Mary Anderson; husband of Eveleen May Florence Anderson, of Coorparoo, Queensland."
2166938,ANDERSON,LAWRENCE,L,27,,13/12/1943,,Private,Australian Infantry,,A.C.M.F. 22 Bn.,Papua New Guinea,'N15289',LAE WAR CEMETERY,IB. B. 5.,"Son of Lawrence and Bertha Anderson, of Aberdare, New South Wales."
2166939,ANDERSON,NORMAN MILTON,N M,31,,15/12/1943,,Private,Australian Infantry,,A.I.F. 37/52 Bn.,Papua New Guinea,'VX111936',LAE WAR CEMETERY,BB. D. 4.,"Son of Margaret Anderson, of Tyers, Victoria."
2166940,ANDERSON,VERNON HARCOURT THALLEN,V H T,38,,29/03/1945,,Private,Australian Infantry,,A.I.F. 2/6 Bn.,Papua New Guinea,'NX84001',LAE WAR CEMETERY,S. D. 12.,"Son of Francis Seymour Anderson and Elizabeth Anderson, of Ballina, New South Wales; husband of Amanda Ann Anderson, of Ballina, New South Wales."
2166941,ANDERSON,WILLIAM HENRY GORDON,W H G,25,,06/01/1945,,Private,Australian Infantry,,A.I.F. 2/11 Bn.,Papua New Guinea,'WX28133',LAE WAR CEMETERY,PP. A. 6.,"Son of William Henry, and Elizabeth Anderson, of Forrestfield, Western Australia."
2168230,ANDERSON,THOMAS,T,22,,03/05/1943,,Gunner,Royal Horse Artillery,,5 Regt.,Libya,'910574',TRIPOLI WAR CEMETERY,6. G. 2.,"Son of Thomas Anderson, and of Sarah Anderson, of Townhead, Glasgow."
2168231,ANDERSON,WILLIAM DAVID,W D,33,,27/09/1943,,Serjeant,Royal Artillery,,67 (2/5th Bn. The East Surrey Regt.) Anti-Tank Regt.,Libya,'1083613',TRIPOLI WAR CEMETERY,7. E. 10.,"Son of Edward Anderson and of Jane Ann Anderson (nee Tosh); husband of Marion Semple Anderson (nee Stewart), of Arbroath, Angus."
2168232,ANDERSON,,W R,,,18/12/1942,,Private,"Indian and Malay Corps, S.A. Forces",,,Libya,'M/19735',TRIPOLI WAR CEMETERY,9. D. 8.,"Son of Jessie Anderson, of Fort Beaufort, Cape Province, South Africa."
2170421,ANDERSON,ANDREW SANDILANDS KNOX,A S K,30,,03/12/1945,,Major,The Buffs (Royal East Kent Regiment),,,Indonesia,'66091',JAKARTA WAR CEMETERY,4. B. 3.,"Son of Donald Knox Anderson and Mary Anabella Anderson; husband of Evelyn Ruth Anderson, of Canterbury."
2170422,ANDERSON,THOMAS,T,40,,01/04/1945,,Aircraftman 2nd Class,Royal Air Force Volunteer Reserve,,,Indonesia,'1461254',JAKARTA WAR CEMETERY,1. D. 8.,"Husband of A. C. Anderson, of Wycombe Marsh, High Wycombe, Buckinghamshire."
2170423,ANDERSON,WILLIAM DUGUID,W D,22,,26/02/1946,,Warrant Officer,Royal Air Force Volunteer Reserve,,155 Sqdn.,Indonesia,'1581968',JAKARTA WAR CEMETERY,1. C. 1.,Son of William Duguid Anderson and Mary Carnegie Anderson.
2172426,ANDERSON,GEORGE EDWARD,G E,22,,20/02/1944,,Gunner,Royal Artillery,,53 A.A. Regt.,India,'1793911',"MADRAS WAR CEMETERY, CHENNAI",9. D. 1.,"Son of Mr. and Mrs. W. B. Anderson, of Heacham, Norfolk."
2176917,ANDERSON,CHARLES HENRY,C H,37,,17/10/1944,,Warrant Officer Class II,Royal Norfolk Regiment,,,India,'2210951',DELHI WAR CEMETERY,1. K. 2.,"Son of Charles and Caroline Anderson; husband of Elsie Anderson, of Dagenham, Essex. His brother, James Walker Anderson, also died on service."
2176918,ANDERSON,NOEL MORRIS,N M,43,,30/03/1940,,Major,5th Mahratta Light Infantry,,,India,,DELHI WAR CEMETERY,1. J. 13.,"Son of Lieutenant-General Sir Charles Alexander Anderson, K.C.B., K.C.I.E., formerly of Royal Horse Artillery, and of Lady Anderson (nee Russell); husband of Sheila Lisle Anderson, of Grace Dieu, Co. Waterford, Irish Republic."
2178012,ANDERSON,SYDNEY JAMES,S J,37,,23/08/1944,,Leading Aircraftman,Royal Air Force Volunteer Reserve,,,Pakistan,'1430626',KARACHI WAR CEMETERY,10. D. 8.,"Son of Mr. and Mrs. J. J. Anderson; husband of Margaret Anderson, of Wherstead, Suffolk."
2178645,ANDERSON,ROBERT,R,29,,15/09/1945,,Staff Serjeant,Royal Army Medical Corps,,,Pakistan,'2829419',RAWALPINDI WAR CEMETERY,2. F. 7.,
2180536,ANDERSON,WILLIAM,W,35,,08/06/1943,,Leading Aircraftman,Royal Air Force Volunteer Reserve,,,Bangladesh,'1026881',CHITTAGONG WAR CEMETERY,Joint grave 3. B. 1-2.,"Son of John and Jean Finlay Anderson; husband of Alice Anderson, of East Pilton, Edinburgh."
2182423,ANDERSON,AXEL HENNING,A H,24,,23/04/1943,,Flight Sergeant,Royal Australian Air Force,,,Tunisia,'404159',SFAX WAR CEMETERY,XIII. D. 19.,"Son of William Axel Anderson and Abigail Anderson, of Shorncliffe, Queensland, Australia."
2182424,ANDERSON,EDWIN,E,24,,25/02/1943,,Private,Black Watch (Royal Highlanders),,5th Bn.,Tunisia,'2758994',SFAX WAR CEMETERY,VII. D. 14.,"Son of Norman and Mabel Anderson, of Guthrie Port, Arbroath, Angus."
2182425,ANDERSON,ERIC,E,27,V C,06/04/1943,,Private,East Yorkshire Regiment,,5th Bn.,Tunisia,'4347754',SFAX WAR CEMETERY,II. C. 14.,"Son of George and Mary Ann Anderson, of Fagley, Yorkshire; husband of Irene Anderson, of Fagley."
2182426,ANDERSON,FREDERICK,F,25,,06/04/1943,,Private,Seaforth Highlanders,,2nd Bn.,Tunisia,'7043739',SFAX WAR CEMETERY,III. D. 17.,
2182427,ANDERSON,FREDERICK REGINALD,F R,23,,14/03/1943,,Sapper,Royal Engineers,,4 Field Sqn.,Tunisia,'1889948',SFAX WAR CEMETERY,VI. A. 9.,
2182428,ANDERSON,GEORGE,G,39,,06/04/1943,,Private,Black Watch (Royal Highlanders),,7th Bn.,Tunisia,'2753272',SFAX WAR CEMETERY,III. A. 2.,"Son of George and Jane Hogg Anderson; husband of Catherine Anderson, of Hill of Beath, Crossgates, Fife."
2182429,ANDERSON,HENRY TOKI,H T,28,,26/03/1943,,Private,New Zealand Infantry,,28th (Maori) Bn.,Tunisia,'65461',SFAX WAR CEMETERY,X. F. 14.,Son of Wiari Anderson and of Emma Anderson (nee Ormsby).
2182430,ANDERSON,MARK NORMAN,M N,34,,26/03/1943,,Corporal,New Zealand Infantry,,24th Bn.,Tunisia,'23159',SFAX WAR CEMETERY,XI. E. 18.,"Son of Joseph Allan Anderson and of Maud Anderson (nee Rayner), of Matakana, North Auckland, New Zealand."
2187111,ANDERSON,DONALD ARTHUR,D A,25,,25/07/1942,,Flying Officer,Royal New Zealand Air Force,,,New Caledonia,'404324',BOURAIL MEMORIAL,Panel 3.,"Son of Thomas Donald Anderson and of Helen May Anderson (nee Laurie); husband of Bobbie Rose Anderson, of Orakei, Auckland, New Zealand."
2187112,ANDERSON,RICHARD JAMES,R J,24,,29/08/1945,,Flight Sergeant,Royal New Zealand Air Force,,,New Caledonia,'439387',BOURAIL MEMORIAL,Panel 6.,"Son of Puku Barney Anderson and Rene Anderson, of Otorohanga, Auckland, New Zealand."
2189753,ANDERSON,CLIFFORD JOHN,C J,22,,17/10/1942,,Corporal,Royal Air Force,,,India,'644105',KIRKEE WAR CEMETERY,3. J. 4.,"Husband of Marjorie Anderson, of Penketh, Warrington, Lancashire."
2189754,ANDERSON,JAMES ANDREW,J A,28,Mentioned in Despatches,27/03/1944,,Lieutenant Colonel,Indian Medical Service,,,India,'MZ/18442',KIRKEE WAR CEMETERY,13. B. 2.,"Son of Alexander and Sarah Elizabeth Anderson; husband of Rita Anderson, of Leeds, Yorkshire. M.B., B.S. (Dunelm)."
2189755,ANDERSON,ROBERT EBENEZER GILLON,R E G,29,,07/09/1945,,Serjeant,Royal Scots,,1st Bn.,India,'3057271',KIRKEE WAR CEMETERY,3. AA. 15.,"Son of Robert Peter and Cecilia Temple Gillon Anderson, of Edinburgh."
2192328,ANDERSON,ARCHIBALD SYLVESTER,A S,30,,20/01/1943,,Private,Australian Infantry,,A.I.F. 2/10 Bn.,Papua New Guinea,'SX18612',PORT MORESBY (BOMANA) WAR CEMETERY,A8. B. 14.,"Son of Joseph and Gertrude Alice Anderson; husband of Jean Anderson, of Mt. Barker, South Australia."
2192329,ANDERSON,CHARLES JOSEPH,C J,37,,15/04/1943,,Private,Australian Army Service Corps,,A.I.F. 2/2 Field Bakery,Papua New Guinea,'QX1376',PORT MORESBY (BOMANA) WAR CEMETERY,B5. C. 26.,"Son of James and Louisa Anderson, of Plaistow, Essex, England."
2192330,ANDERSON,GEORGE HENRY,G H,25,,28/08/1942,,Corporal,Australian Infantry,,A.I.F. 39 Bn.,Papua New Guinea,'VX103086',PORT MORESBY (BOMANA) WAR CEMETERY,C7. B. 25.,"Son of George Henry and Christine Anderson; husband of Phyllis Eileen Anderson, of Red Cliffs, Victoria."
2192331,ANDERSON,HOWARD GEORGE,H G,30,M M,29/11/1942,,Lance Corporal,Australian Infantry,,A.I.F. 2/27 Bn.,Papua New Guinea,'SX4424',PORT MORESBY (BOMANA) WAR CEMETERY,B5. F. 27.,"Son of Frank Arthur and Emma Anderson, of Bordertown, South Australia."
2192332,ANDERSON,HUGHIE JAMES,H J,24,,01/12/1942,,Private,Australian Infantry,,A.I.F. 2/27 Bn.,Papua New Guinea,'SX3096',PORT MORESBY (BOMANA) WAR CEMETERY,A6. D. 8.,"Son of Peter and Florence Lottie May Anderson; husband of Edna Kathleen Anderson, of Meadows, South Australia."
2192333,ANDERSON,JOHN LESLIE ARCHIBALD,J L A,35,,15/12/1943,,Private,Australian Infantry,,A.I.F. 2/16 Bn.,Papua New Guinea,'WX12541',PORT MORESBY (BOMANA) WAR CEMETERY,B2. B. 22.,"Son of John Leslie Montrose Anderson and Emily Anderson; husband of Sarah Anderson, of South Perth, Western Australia."
2192334,ANDERSON,JOHN ROBERT,J R,22,,29/08/1942,,Private,Australian Infantry,,A.I.F. 25 Bn.,Papua New Guinea,'QX34457',PORT MORESBY (BOMANA) WAR CEMETERY,A2. B. 23.,"Son of John Robert and Mary Ann Anderson, of Toowoomba, Queensland."
2192335,ANDERSON,NORMAN KEITH,N K,23,,04/09/1943,,Private,Australian Infantry,,A.I.F. 2/4 Indep. Coy.,Papua New Guinea,'QX47889',PORT MORESBY (BOMANA) WAR CEMETERY,A8. F. 11.,"Son of Henrietta May Anderson, of Moonmera, Queensland."
2192336,ANDERSON,RONALD GEORGE,R G,24,,08/09/1942,,Private,Australian Infantry,,A.I.F. 2/16 Bn.,Papua New Guinea,'WX2880',PORT MORESBY (BOMANA) WAR CEMETERY,B3. A. 4.,"Son of John Leslie Montrose Anderson and Emily Anderson, of East Fremantle, Western Australia."
2192337,ANDERSON,STANLEY PHILLIP,S P,23,,28/11/1942,,Private,Australian Infantry,,A.I.F. 2/14 Bn.,Papua New Guinea,'VX48580',PORT MORESBY (BOMANA) WAR CEMETERY,C5. E. 9.,"Son of Albert William and Lily Ann Anderson, of Tarwin Lower, Victoria."
2193509,ANDERSON,ANDREW,A,31,,19/03/1944,,Private,Royal Army Ordnance Corps,,,Poland,'7625689',KRAKOW RAKOWICKI CEMETERY,1A. B. 6.,"Son of William and Grace Anderson; husband of Euphemia Findlay Anderson, of Markinch, Fife."
2193965,ANDERSON,FORBES,F,23,,29/01/1943,,Private,Gordon Highlanders,,5th Bn.,Poland,'2881890',MALBORK COMMONWEALTH WAR CEMETERY,9. B. 4.,"Son of James Anderson and of Elizabeth Anderson (nee Ross), of Fettercairn, Kincardineshire."
2193966,ANDERSON,HAROLD LESLIE,H L,25,,17/12/1940,,Guardsman,Coldstream Guards,,1st Bn.,Poland,'2658341',MALBORK COMMONWEALTH WAR CEMETERY,1. A. 11.,
2194450,ANDERSON,JAMES BURNET,J B,16,,03/04/1942,,Steward's Boy,Merchant Navy,,S.S. Induna (Glasgow).,Russian Federation,,MURMANSK RUSSIAN CEMETERY EXTENSION,South side. Grave 14.,"Son of Johnstone and Elizabeth Slight Anderson, of Edinburgh."
2195818,ANDERSON,ROBERT,R,36,,08/05/1943,,Gunner,Royal Artillery,,72 Anti-Tank Regt.,Tunisia,'1082115',MASSICAULT WAR CEMETERY,V. B. 20.,Son of Robert and Eliza Carmichael Anderson; husband of Jane Wilson Anderson.
2195819,ANDERSON,WILLIAM,W,19,,27/04/1943,,Private,Black Watch (Royal Highlanders),,6th Bn.,Tunisia,'2767079',MASSICAULT WAR CEMETERY,I. H. 4.,"Son of William and Margaret Anderson, of Blackridge, West Lothian."
2197410,ANDERSON,WILFRED,W,24,,10/03/1943,,Lance Serjeant,"The Parachute Regiment, A.A.C.",,2nd Bn.,Tunisia,'3655432',TABARKA RAS RAJEL WAR CEMETERY,1. B. 21.,
2198031,ANDERSON,ALEXANDER MCNEIL,A M,,,20/12/1943,,Sergeant,Royal Air Force Volunteer Reserve,,158 Sqdn.,Germany,'1557295',HANOVER WAR CEMETERY,5. D. 11.,
2198032,ANDERSON,DAVID,D,39,,05/06/1946,,Flying Officer,Royal Air Force Volunteer Reserve,,,Germany,'140213',HANOVER WAR CEMETERY,14. B. 1.,"Son of Mr. and Mrs. E. H. Anderson, of Dunfermline, Fife."
2198033,ANDERSON,JACK,J,21,,03/01/1944,,Flight Sergeant,Royal Air Force Volunteer Reserve,,405 (R.C.A.F.) Sqdn.,Germany,'1217743',HANOVER WAR CEMETERY,6. G. 1.,"Son of Ernest Sykes Anderson and Alice Anderson, of Stanningley, Yorkshire."
2198034,ANDERSON,JOHN WILLIAM THOMPSON,J W T,36,,14/01/1944,,Sergeant,Royal Air Force Volunteer Reserve,,576 Sqdn.,Germany,'1396592',HANOVER WAR CEMETERY,16. D. 6.,"Son of John and Annie Anderson; husband of Charlotte Alexandra Anderson, of South Harrow, Middlesex."
2198035,ANDERSON,NORMAN THOMAS,N T,22,,04/12/1943,,Sergeant,Royal Canadian Air Force,,431 Sqdn.,Germany,'R/111471',HANOVER WAR CEMETERY,6. A. 16.,"Son of R. Lawrence Anderson and May E. Anderson; nephew of Ethel Deacon, of Lachute Mills, Province of Quebec, Canada."
2198036,ANDERSON,ROBERT,R,25,,27/03/1943,,Sergeant,Royal Air Force Volunteer Reserve,,214 Sqdn.,Germany,'942664',HANOVER WAR CEMETERY,10. B. 8.,"Son of John Wilfred and Hannah Bowman Anderson, of Fulwell, Sunderland, Co. Durham."
2199716,ANDERSON,JOHN,J,26,,10/05/1941,,Sergeant,Royal Air Force Volunteer Reserve,,115 Sqdn.,Germany,'969380',HAMBURG CEMETERY,4A. H. 11.,"Son of Howard Allen Anderson and Jane Anderson, of Aberdeen."
2202407,ANDERSON,HUGH R.,H R,28,,18/07/1943,,Private,Royal Canadian Regiment,,,Italy,'B/132103',"AGIRA CANADIAN WAR CEMETERY, SICILY","B, D, 175.",Son of James and Elisabeth Anderson; husband of Helen Anderson.
2202933,ANDERSON,ANDREW CHARLES,A C,20,,17/02/1944,,Flight Sergeant,Royal Australian Air Force,,,Italy,'414634',BARI WAR CEMETERY,Coll. grave XV. A. 28-32.,"Son of Alfred Bernard Charles and Rose Ann Anderson, of Bundaberg, Queensland, Australia."
2202934,ANDERSON,JOHN MILLAR,J M,23,,01/08/1944,,Leading Aircraftman,Royal Air Force Volunteer Reserve,,,Italy,'1340825',BARI WAR CEMETERY,X. B. 14.,"Son of James Millar Anderson and Elizabeth Anderson, of Edinburgh."
2202935,ANDERSON,ROBERT ALWYN,R A,,,08/04/1944,,Flying Officer,Royal Air Force Volunteer Reserve,,,Italy,'148934',BARI WAR CEMETERY,XV. C. 10.,
2202936,ANDERSON,ROBERT RUSSELL,R R,,,11/12/1943,,Leading Seaman,Royal Navy,,H.M.S. President III,Italy,'C/JX 223624',BARI WAR CEMETERY,XIV. B. 11.,Son of William and Betsy Anderson; husband of Violet Leslie Anderson.
2203919,ANDERSON,DONALD VICTOR,D V,18,,11/03/1944,,Private,"Hastings and Prince Edward Regiment, R.C.I.C.",,,Italy,'C/121115',MORO RIVER CANADIAN WAR CEMETERY,III. A. 14.,"Son of Stewart W. and Florence M. Anderson, of Peterborough, Ontario."
2203920,ANDERSON,DOUGLAS THOMAS,D T,,,23/12/1943,,Lieutenant,"Hastings and Prince Edward Regiment, R.C.I.C.",,,Italy,,MORO RIVER CANADIAN WAR CEMETERY,VII. D. 10.,
2203921,ANDERSON,ERIC ALBERT,E A,30,,13/12/1943,,Trooper,"Calgary Regiment, R.C.A.C.",,14th Armd. Regt.,Italy,'H/102248',MORO RIVER CANADIAN WAR CEMETERY,IV. C. 5.,"Son of Oscar Anderson, and of Hilda Anderson, of St. James, Manitoba."
2203922,ANDERSON,JOHN E.,J E,17,,05/02/1944,,Private,"Perth Regiment, R.C.I.C.",,,Italy,'B/41645',MORO RIVER CANADIAN WAR CEMETERY,XI. E. 13.,"Son of James C. and Jenny B. Anderson, of St. Catharines, Ontario."
2203923,ANDERSON,VERNON,V,19,,14/12/1943,,Private,"Princess Patricia's Canadian Light Infantry, R.C.I.C.",,,Italy,'H/17897',MORO RIVER CANADIAN WAR CEMETERY,IX. D. 4.,"Son of Joseph T. and Mary E. Anderson, of Fuller's P.O., Manitoba."
2206708,ANDERSON,DONALD,D,34,,11/11/1944,,Private,Black Watch (Royal Highlanders),,6th Bn.,Italy,'3052624',FORLI WAR CEMETERY,"VIII, A, 8.",
2206709,ANDERSON,LESLIE DOUGLAS,L D,22,,19/12/1944,,Private,New Zealand Infantry,,26th Bn.,Italy,'446611',FORLI WAR CEMETERY,"II, B, 12.","Son of James Henry and Cecilia Mary Anne Anderson, of Greymouth, Westland, New Zealand."
2206710,ANDERSON,WILLIAM THOMSON,W T,48,,22/05/1945,,Sapper,Royal Engineers,,150 Rly. Constr. Coy.,Italy,'1981983',FORLI WAR CEMETERY,"VII, D, 19.","Son of John Anderson and of Annie Anderson (nee Harper); husband of Mary Anderson, of Rutherglen, Lanarkshire."
2207526,ANDERSON,COLIN KINDNESS,C K,27,,22/03/1943,,Private,Royal Scots,,2nd Bn.,Japan,'3053544',YOKOHAMA WAR CEMETERY,Brit. Sec. A. A. 5.,"Son of William T. and Mary A. Anderson, of Edinburgh."
2207527,ANDERSON,JAMES,J,27,,04/03/1943,,Private,Argyll and Sutherland Highlanders,,2nd Bn.,Japan,'3128682',YOKOHAMA WAR CEMETERY,Brit. Sec. A. A. 6.,"Son of Peter and Agnes Anderson, of Glasgow."
2207528,ANDERSON,JOHN,J,25,,25/09/1944,,Driver,Royal Army Service Corps,,,Japan,'T/112585',YOKOHAMA WAR CEMETERY,Brit. Sec. P. B. 5.,"Son of James and Rachel Anderson, of Edinburgh."
2207529,ANDERSON,MICHAEL LEWIN,M L,25,,23/04/1945,,Captain,Royal Artillery,,155 (The Lanarkshire Yeomanry) Field Regt.,Japan,'129328',YOKOHAMA WAR CEMETERY,Brit. Sec. N. B. 10.,"Son of William and Winifred Margaret Anderson, of Rye, Sussex."
2207530,ANDERSON,PERCY,P,25,,22/02/1945,,Driver,Royal Army Service Corps,,,Japan,'T/156324',YOKOHAMA WAR CEMETERY,Brit. Sec. A. A. 7.,"Son of John Hope Anderson and Sarah Mary Anderson, of West Auckland, Co. Durham."
2207531,ANDERSON,THOMAS ALBERT,T A,28,,29/10/1942,,Petty Officer Telegraphist,Royal Navy,,"H.M.S. ""Tamar""",Japan,'C/JX144913',YOKOHAMA WAR CEMETERY,Brit. Sec. C. D. 9.,"Son of William and Phyllis Anderson, of Murton, Co. Durham."
2208410,ANDERSON,ALEXANDER COLLIER,A C,,,17/11/1947,,Commissioner,Control Commission (B.E.),,,Germany,,HANOVER WAR CEMETERY,17. B. 2.,
2208441,ANDERSON,JOHN,J,19,,14/07/1918,,Private,Argyll and Sutherland Highlanders,,2nd Bn.,Belgium,'21812',BELGIAN BATTERY CORNER CEMETERY,Spec. Memorial (I. P. 1C.).,"Son of William and Mary Anderson, of 94, Upper Craigs, Stirling."
2208503,ANDERSON,ARCHIBALD STEWART,A S,26,,14/02/1943,,Private,New Zealand Infantry,,,Egypt,'17015',HELIOPOLIS WAR CEMETERY,3. B. 20.,"Son of Archibald Clark Anderson and Louisa Anderson, of Temuka, Canterbury, New Zealand."
2208504,ANDERSON,FRANCES,F,23,,19/04/1942,,Private,New Zealand Women's Army Auxiliary Corps,,,Egypt,'71959',HELIOPOLIS WAR CEMETERY,1. G. 19.,"Daughter of William John Anderson and of Alice Margaret Stewart Anderson (nee Lindsay), of Wanaka, Otago, New Zealand."
2208505,ANDERSON,JOHN CHARLES,J C,23,,13/12/1942,,Sergeant,Royal Australian Air Force,,,Egypt,'403545',HELIOPOLIS WAR CEMETERY,3. H. 24.,"Son of Frederick John and Mary May Anderson, of Mascot, New South Wales, Australia."
2213912,ANDERSON,ALEXANDER IAN PRYCE,A I P,22,,15/08/1941,,Sergeant,Royal Air Force Volunteer Reserve,,218 Sqdn.,France,'909949',"CALAIS CANADIAN WAR CEMETERY, LEUBRINGHEN",3. E. 1.,"Son of John and Ethel Felicia Anderson, of Mill Hill, Middlesex, England."
2213913,ANDERSON,ALFRED ALEXANDER,A A,,,13/09/1944,,Corporal,Black Watch (Royal Highland Regiment) of Canada,,,France,'M/38837',"CALAIS CANADIAN WAR CEMETERY, LEUBRINGHEN",1. H. 8.,
2213914,ANDERSON,JAMES,J,28,,26/09/1944,,Lance Serjeant,Royal Engineers,,503 Field Coy.,France,'1941723',"CALAIS CANADIAN WAR CEMETERY, LEUBRINGHEN",3. B. 6.,"Son of Joseph and Agnes Aderson; husband of Grace Anderson, of Eastham, Cheshire, England."
2213915,ANDERSON,JAMES K.,J K,24,,06/06/1944,,Flying Officer,Royal Canadian Air Force,,196 (R.A.F.) Sqdn.,France,'J/23749',"CALAIS CANADIAN WAR CEMETERY, LEUBRINGHEN",2. H. 3.,"Son of David G. H. and Margaret Anderson, of Hollyburn, British Columbia."
2213916,ANDERSON,RALPH GLENWOOD,R G,19,,18/09/1944,,Private,"Toronto Scottish Regiment (M.G.), R.C.I.C.",,,France,'H/62962',"CALAIS CANADIAN WAR CEMETERY, LEUBRINGHEN",7. C. 11.,"Son of Clarence E. and Olga O. Anderson, of Toronto, Ontario."
2219421,ANDERSON,JAMES GRAHAM,J G,39,,18/10/1944,,Driver,Royal Army Service Corps,,,Israel and Palestine (including Gaza),'T/43263',RAMLEH WAR CEMETERY,5. J. 2.,
2219422,ANDERSON,KENNETH,K,26,,26/11/1947,,Aircraftman 2nd Class,Royal Air Force Volunteer Reserve,,62 Sqdn.,Israel and Palestine (including Gaza),'2302597',RAMLEH WAR CEMETERY,11. B. 8.,"Son of Mr. and Mrs. L. Anderson; husband of Jean Anderson, of Hull."
2220724,ANDERSON,ARTHUR DESMOND THORN,A D T,20,,04/11/1942,,Gunner,Royal Australian Artillery,,A.I.F. 4 A/Tk Regt.,"China, (including Hong Kong)",'VX42633',SAI WAN WAR CEMETERY,VI. A. 7.,"Son of Arthur Gordon Anderson and Ruby May Anderson, of Balwyn, Victoria, Australia."
2220725,ANDERSON,ANDREW,A,26,,09/12/1942,,Signalman,Royal Corps of Signals,,9th Indian Div. Sigs.,"China, (including Hong Kong)",'3194368',SAI WAN WAR CEMETERY,VI. J. 3.,"Son of Alexander and Margaret Anderson; nephew of Mrs. M. Anderson, of Kirkcudbright."
2220726,ANDERSON,BASIL WILFRED,B W,25,,06/05/1942,,Corporal,Royal Air Force Volunteer Reserve,,,"China, (including Hong Kong)",'920897',SAI WAN WAR CEMETERY,II. C. 7.,"Son of James Edwin and Edith Gertrude Anderson, of Seven Kings, Ilford, Essex."
2220727,ANDERSON,DONALD JAMES NEVILLE,D J N,29,,19/12/1941,,Lieutenant,Hong Kong Volunteer Defence Corps,,3 Coy.,"China, (including Hong Kong)",,SAI WAN WAR CEMETERY,Coll. grave III. C. 1-11.,"Son of Charles Graham Anderson and L. E. Anderson, of Hong Kong."
2220728,ANDERSON,ERNEST CHARLES,E C,24,,20/12/1944,,Driver,Royal Corps of Signals,Malaya Command Signals,Royal Corps of signals,"China, (including Hong Kong)",'2347218',SAI WAN WAR CEMETERY,I. H. 1.,
2220729,ANDERSON,JOHN RHYMES,J R,,,11/07/1946,,Leading Stoker,Royal Navy,,H.M.S. Bermuda,"China, (including Hong Kong)",'D/KX97554',SAI WAN WAR CEMETERY,II. F. 15.,
2220730,ANDERSON,WILLIAM GILLFILLAN,W G,34,,13/01/1945,,Serjeant,Royal Artillery,,155 (The Lanarkshire Yeomanry) Field Regt.,"China, (including Hong Kong)",'309928',SAI WAN WAR CEMETERY,VII. F. 25.,
2222622,ANDERSON,ALFRED LAURENCE,A L,31,,11/04/1945,,Fusilier,Royal Fusiliers (City of London Regiment),,,Italy,'1598198',RAVENNA WAR CEMETERY,I. C. 4.,"Son of James and Annie Anderson; husband of Rose Anderson, of Upper Holloway, London."
2222623,ANDERSON,JOHN WILLIAM,J W,22,,24/09/1944,,Private,New Zealand Infantry,,24th Bn.,Italy,'438918',RAVENNA WAR CEMETERY,V. B. 15.,"Son of Andrew Mowat Anderson and of Maud Jane Anderson (nee Gent), of Clydevale, Otago, New Zealand; husband of Joyce Anderson (nee Taylor)."
2222624,ANDERSON,WILLIAM ALBERT,W A,37,,24/09/1944,,Private,New Zealand Infantry,,24th Bn.,Italy,'464774',RAVENNA WAR CEMETERY,V. C. 30.,"Son of Reginald Anderson and of Susan Gertrude Anderson (nee Testor), of London, England; husband of Constance Ellen Anderson, of Auckland City, New Zealand."
2224004,ANDERSON,STEPHEN,S,24,,03/06/1944,,Corporal,Highland Light Infantry (City of Glasgow Regiment),,2nd Bn.,Serbia,'3314009',BELGRADE WAR CEMETERY,9. E. 4.,"Son of Patrick and Elsie Anderson, of Campbeltown, Argyllshire."
2224656,ANDERSON,CHARLES,C,,,11/06/1941,,Driver,Royal Army Service Corps,,,Libya,'T/95240',TOBRUK WAR CEMETERY,5. P. 9.,"Son of Charles and Catherine Anderson, of Glasgow."
